cle_interop;id_ban_commune;id_ban_toponyme;id_ban_adresse;voie_nom;lieudit_complement_nom;numero;suffixe;certification_commune;commune_insee;commune_nom;position;long;lat;x;y;cad_parcelles;source;date_der_maj
13087_xxxx_00424;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;8033deec-9ef9-4432-a871-67ba0ca6d224;Chemin de Campbernard;;424;;1;13087;Rousset;entrée;5.61069;43.483069;911254.34;6268379.14;13087000AH0326;commune;2021-09-16
13087_xxxx_00425;b745cbaf-5d3a-4236-8baf-79763e462943;a13b194d-8a3f-4bce-b1f8-935ad3db0726;df8a1950-60ff-4792-8b7c-1d9ca0563947;Avenue Victoire;;425;;1;13087;Rousset;entrée;5.60863;43.470145;911135.17;6266937.88;;commune;2021-03-31
13087_xxxx_00428;b745cbaf-5d3a-4236-8baf-79763e462943;279553dd-8b8e-463e-aea2-bae0b483b576;cbcb1ec3-df2d-42b3-8fd9-1068a3ad45f6;Route de la Vallée;;428;;1;13087;Rousset;entrée;5.610178;43.479092;911227.53;6267935.97;13087000AH0282|13087000AH0153|13087000AH0286;commune;2021-09-16
13087_xxxx_00428;b745cbaf-5d3a-4236-8baf-79763e462943;805af817-8155-4a96-9b6f-aba4da860a99;0789db97-5ebf-4eb2-a69c-41912f16609b;Chemin de Galinet;;428;;1;13087;Rousset;entrée;5.653806;43.471728;914784.29;6267235.6;13087000AR0242;commune;2021-09-16
13087_xxxx_00431;b745cbaf-5d3a-4236-8baf-79763e462943;805ae2e3-b6b9-4e76-ba0f-0d7daecea747;ccb81982-9c9e-4289-993d-4983ffd9f85e;Chemin de Sauvet;;431;;1;13087;Rousset;entrée;5.623475;43.492121;912255.08;6269418.99;13087000AI0262;commune;2021-09-16
13087_xxxx_00433;b745cbaf-5d3a-4236-8baf-79763e462943;e8d25a4c-cbfe-49dc-9b81-f2d52d5b1212;0a7cfad6-0a44-4f0f-905e-2689531204c4;Route Nationale 7;;433;;1;13087;Rousset;entrée;5.610652;43.487412;911235.31;6268861.5;13087000AI0106;commune;2021-09-16
13087_xxxx_00434;b745cbaf-5d3a-4236-8baf-79763e462943;5e5bc41c-9c4e-49a8-aec7-2fada8ac0e8f;526e9d14-fc11-4d32-8bc8-6298b4a2774d;Chemin de Figuet;;434;;0;13087;Rousset;entrée;5.614425;43.490784;911528.06;6269246.21;13087000AI0204;commune;2024-08-01
13087_xxxx_00437;b745cbaf-5d3a-4236-8baf-79763e462943;e8d25a4c-cbfe-49dc-9b81-f2d52d5b1212;7c4683ee-35fa-439d-9b58-37070970035c;Route Nationale 7;;437;;1;13087;Rousset;entrée;5.610808;43.487305;911248.32;6268850.03;13087000AI0082;commune;2021-09-16
13087_xxxx_00438;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;db87c17c-7995-4459-a29b-cd579e736943;Chemin de Campbernard;;438;;1;13087;Rousset;entrée;5.610462;43.483019;911236.08;6268372.98;13087000AH0325;commune;2021-09-16
13087_xxxx_00439;b745cbaf-5d3a-4236-8baf-79763e462943;e8d25a4c-cbfe-49dc-9b81-f2d52d5b1212;59e0eba8-fa1e-4c90-a093-b8c1442a8139;Route Nationale 7;;439;;1;13087;Rousset;entrée;5.61084;43.48727;911251.03;6268846.22;13087000AI0083;commune;2021-09-16
13087_xxxx_00441;b745cbaf-5d3a-4236-8baf-79763e462943;e8d25a4c-cbfe-49dc-9b81-f2d52d5b1212;a5214be4-5989-4928-bac3-e7c69bd17cc2;Route Nationale 7;;441;;1;13087;Rousset;entrée;5.610852;43.487195;911252.28;6268837.92;13087000AI0084;commune;2021-09-16
13087_xxxx_00442;b745cbaf-5d3a-4236-8baf-79763e462943;279553dd-8b8e-463e-aea2-bae0b483b576;834ceccb-b856-4b45-99a2-0f6cab71d020;Route de la Vallée;;442;;1;13087;Rousset;entrée;5.609998;43.479159;911212.72;6267942.93;13087000AH0282;commune;2021-09-16
13087_xxxx_00450;b745cbaf-5d3a-4236-8baf-79763e462943;279553dd-8b8e-463e-aea2-bae0b483b576;5524fb7f-708a-4c7d-8329-3e70c8d8fca1;Route de la Vallée;;450;;1;13087;Rousset;entrée;5.609957;43.479094;911209.65;6267935.6;13087000AH0281|13087000AH0282;commune;2021-09-16
13087_xxxx_00451;b745cbaf-5d3a-4236-8baf-79763e462943;9c6fd360-e75c-40b0-8827-90e62bb1bb64;ada08523-ed18-4819-bb0e-0a7e8de5bb59;Chemin de Mévouillon Ouest;;451;;1;13087;Rousset;entrée;5.647131;43.48707;914187.1;6268921.77;13087000AP0205;commune;2021-09-16
13087_xxxx_00455;b745cbaf-5d3a-4236-8baf-79763e462943;d742bfc0-cfef-46e5-b075-c2e66d9f49a7;b112b1e2-6860-4851-9f53-4d4f1b35f921;Chemin du Pépidon;;455;;1;13087;Rousset;entrée;5.640849;43.492973;913657.04;6269560.47;13087000AN0162;commune;2023-04-13
13087_xxxx_00455;b745cbaf-5d3a-4236-8baf-79763e462943;d742bfc0-cfef-46e5-b075-c2e66d9f49a7;b112b1e2-6860-4851-9f53-4d4f1b35f921;Chemin du Pépidon;;455;;1;13087;Rousset;délivrance postale;5.641629;43.489594;913732.69;6269187.2;13087000AN0162;commune;2023-04-13
13087_xxxx_00455;b745cbaf-5d3a-4236-8baf-79763e462943;a02e444d-752a-4bdc-9cd6-2c8a5264aaa2;b8addfde-2cc9-4060-a2a8-ec901bc69930;Avenue Villevieille;;455;;1;13087;Rousset;entrée;5.612746;43.473042;911457.52;6267270.75;13087000AW0312|13087000AW0311;commune;2021-09-16
13087_xxxx_00455;b745cbaf-5d3a-4236-8baf-79763e462943;a13b194d-8a3f-4bce-b1f8-935ad3db0726;05c79af7-f4c1-4cbf-9bea-cdc12d3b3b7b;Avenue Victoire;;455;;1;13087;Rousset;entrée;5.608427;43.469903;911119.59;6266910.53;;commune;2021-03-31
13087_xxxx_00460;b745cbaf-5d3a-4236-8baf-79763e462943;a13b194d-8a3f-4bce-b1f8-935ad3db0726;47966e2e-e396-4710-b025-38f168e1ce1e;Avenue Victoire;;460;;1;13087;Rousset;entrée;5.60823;43.469894;911103.71;6266908.91;;commune;2021-03-31
13087_xxxx_00461;b745cbaf-5d3a-4236-8baf-79763e462943;6c952481-9ba5-45f9-82b5-77fd3d9a7f2c;6f12f036-e431-4746-b243-97069894dce9;Avenue Celestin Coq;;461;;1;13087;Rousset;entrée;5.603062;43.471185;910680.88;6267038.53;13087000AX0205|13087000AX0203;commune;2024-04-26
13087_xxxx_00463;b745cbaf-5d3a-4236-8baf-79763e462943;e8d25a4c-cbfe-49dc-9b81-f2d52d5b1212;3b6ad3b9-83a3-46df-80f9-056818a028b7;Route Nationale 7;;463;;1;13087;Rousset;entrée;5.611056;43.487193;911268.79;6268838.25;13087000AI0085;commune;2021-09-16
13087_xxxx_00465;b745cbaf-5d3a-4236-8baf-79763e462943;034f84df-84be-43e7-980c-c9357c2a7daf;a19bfd35-8ad8-486e-9809-d7f63abe09fd;Chemin du Vallon;;465;;1;13087;Rousset;entrée;5.630025;43.481037;912825.85;6268205.33;13087000AS0284|13087000AS0285;commune;2021-09-16
13087_xxxx_00474;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;42371022-4209-4ca6-814e-6b31a74718c6;Chemin de Campbernard;;474;;1;13087;Rousset;délivrance postale;5.610086;43.482947;911205.93;6268363.97;13087000AH0504|13087000AH0505|13087000AH0506;commune;2021-09-16
13087_xxxx_00474_a;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;3ca24c0f-091a-4bc9-acbe-bb1c31cf92f6;Chemin de Campbernard;;474;a;1;13087;Rousset;parcelle;5.609684;43.483331;911172;6268405.55;13087000AH0506;commune;2021-09-16
13087_xxxx_00474_b;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;2c081a11-5452-4aea-9c14-3ec082085729;Chemin de Campbernard;;474;b;1;13087;Rousset;parcelle;5.609858;43.483353;911185.99;6268408.46;13087000AH0505;commune;2021-09-16
13087_xxxx_00480;b745cbaf-5d3a-4236-8baf-79763e462943;7aae77f4-ba3f-4565-b8d3-4dc6b6c77153;2afe922b-f17d-4968-a864-7fc7cd2ecba5;Chemin des Barraques;;480;;0;13087;Rousset;entrée;5.650233;43.494166;914411.55;6269718.43;13087000AN0237|13087000AN0151|13087000AN0238;commune;2024-07-31
13087_xxxx_00480;b745cbaf-5d3a-4236-8baf-79763e462943;323bb83b-3c1f-454e-bb2b-76efddcc71a3;2a0ddc12-429c-4e4d-b3f4-aeb043ab042e;Chemin de Coutaou à Galinet;;480;;1;13087;Rousset;entrée;5.643588;43.485428;913906.66;6268729.74;13087000AO0646;commune;2021-12-28
13087_xxxx_00480;b745cbaf-5d3a-4236-8baf-79763e462943;486828c1-dc58-429b-bfbd-6d7113cbcda5;2b7e476b-d4f5-4192-ae52-6a37c1ac4f3e;Chemin des Ravines;;480;;1;13087;Rousset;entrée;5.621568;43.493099;912097.28;6269522.55;13087000AI0179;commune;2022-02-09
13087_xxxx_00481;b745cbaf-5d3a-4236-8baf-79763e462943;7bc5fe6c-d33b-4d7c-bf73-483c572856f7;329460b8-7644-4568-8e73-b99e500fcc6d;Chemin du Lapin;;481;;1;13087;Rousset;entrée;5.609435;43.483837;911150;6268461.1;13087000AH0529;commune;2021-09-16
13087_xxxx_00482;b745cbaf-5d3a-4236-8baf-79763e462943;53d98302-6afe-41e1-9b40-a519c9a99026;92989811-6f27-40f6-aa03-00ed91e001b4;Chemin de Fontjuane;;482;;1;13087;Rousset;entrée;5.608643;43.498234;911033.09;6270058.34;13087000AK0062;commune;2023-10-18
13087_xxxx_00483;b745cbaf-5d3a-4236-8baf-79763e462943;7bc5fe6c-d33b-4d7c-bf73-483c572856f7;c8e6d671-3cce-4337-af8b-663e0049f5bf;Chemin du Lapin;;483;;1;13087;Rousset;entrée;5.609442;43.48377;911150.81;6268453.68;13087000AH0528;commune;2021-09-16
13087_xxxx_00483;b745cbaf-5d3a-4236-8baf-79763e462943;4a4ac626-8a7b-468b-af78-f6a1ee13b168;6ac3b139-c6d4-4c78-a622-b40228aa3932;Chemin de Mévouillon Est;;483;;1;13087;Rousset;entrée;5.653186;43.487731;914674.39;6269011.64;13087000AP0312;commune;2021-09-16
13087_xxxx_00485;b745cbaf-5d3a-4236-8baf-79763e462943;8315cd83-a759-4264-96be-cc887c675421;05df00d3-5dcd-4580-af7c-558c365a99a2;Route des Quatre Tours;;485;;0;13087;Rousset;entrée;5.630119;43.473215;912862.44;6267336.62;13087000AT0225|13087000AT0222;commune;2024-01-10
13087_xxxx_00485;b745cbaf-5d3a-4236-8baf-79763e462943;c5e82daf-906b-4a8c-bed1-80a7e1ac94ed;11ebf08b-7a17-4a84-b75b-4122c618d708;Chemin Crois en Dieu;;485;;0;13087;Rousset;entrée;5.592826;43.468362;909862.98;6266697.65;13087000AX0061;commune;2024-08-06
13087_xxxx_00485;b745cbaf-5d3a-4236-8baf-79763e462943;7bc5fe6c-d33b-4d7c-bf73-483c572856f7;f213b828-e640-47aa-b006-f751ff7f626d;Chemin du Lapin;;485;;1;13087;Rousset;entrée;5.609467;43.48372;911153.02;6268448.19;13087000AH0527;commune;2021-09-16
13087_xxxx_00487;b745cbaf-5d3a-4236-8baf-79763e462943;7bc5fe6c-d33b-4d7c-bf73-483c572856f7;a5d4d132-abbf-47e9-8cb1-85ef44250463;Chemin du Lapin;;487;;1;13087;Rousset;entrée;5.609118;43.483637;911125.09;6268438.03;13087000AH0372;commune;2021-09-16
13087_xxxx_00488;b745cbaf-5d3a-4236-8baf-79763e462943;9c6fd360-e75c-40b0-8827-90e62bb1bb64;4238725d-dd58-445d-8509-6d098a391171;Chemin de Mévouillon Ouest;;488;;1;13087;Rousset;entrée;5.647586;43.487031;914224.05;6268918.67;13087000AP0201;commune;2021-09-16
13087_xxxx_00491;b745cbaf-5d3a-4236-8baf-79763e462943;9c6fd360-e75c-40b0-8827-90e62bb1bb64;858020d5-da7c-4eb3-901c-e8aa40eac6e1;Chemin de Mévouillon Ouest;;491;;1;13087;Rousset;entrée;5.647625;43.487067;914227.07;6268922.78;13087000AP0200;commune;2021-09-16
13087_xxxx_00493;b745cbaf-5d3a-4236-8baf-79763e462943;e8d25a4c-cbfe-49dc-9b81-f2d52d5b1212;81a6fe66-44b1-4096-8bcc-f2b2c2887c25;Route Nationale 7;;493;;1;13087;Rousset;entrée;5.611438;43.487243;911299.5;6268844.82;13087000AI0086;commune;2021-09-16
13087_xxxx_00494;b745cbaf-5d3a-4236-8baf-79763e462943;4a4ac626-8a7b-468b-af78-f6a1ee13b168;2f62e321-2256-4db6-b781-e7342c8a6e97;Chemin de Mévouillon Est;;494;;1;13087;Rousset;entrée;5.65326;43.487608;914680.8;6268998.19;13087000AP0290;commune;2021-09-16
13087_xxxx_00495;b745cbaf-5d3a-4236-8baf-79763e462943;e18ff14c-82d7-41f7-af1d-9cfee5867401;be918014-047e-4931-95a8-22319d073d94;Avenue Francis Perrin;;495;;1;13087;Rousset;entrée;5.609354;43.466323;911207.74;6266515.24;;commune;2021-03-31
13087_xxxx_00497;b745cbaf-5d3a-4236-8baf-79763e462943;4a4ac626-8a7b-468b-af78-f6a1ee13b168;5d35ec17-448e-48b7-854f-4908f3db57ae;Chemin de Mévouillon Est;;497;;1;13087;Rousset;entrée;5.653328;43.487634;914686.19;6269001.22;13087000AP0337|13087000AP0335;commune;2021-09-16
13087_xxxx_00499;b745cbaf-5d3a-4236-8baf-79763e462943;7bc5fe6c-d33b-4d7c-bf73-483c572856f7;f26fe8de-7e42-4af0-9a29-7f9051ea8b09;Chemin du Lapin;;499;;1;13087;Rousset;entrée;5.608827;43.483572;911101.79;6268430.04;13087000AH0330|13087000AH0060|13087000AH0374;commune;2021-09-16
13087_xxxx_00500;b745cbaf-5d3a-4236-8baf-79763e462943;a02e444d-752a-4bdc-9cd6-2c8a5264aaa2;756ce0ce-941b-4d21-b03d-7d18d49c1b5b;Avenue Villevieille;;500;;1;13087;Rousset;entrée;5.611555;43.473339;911360.11;6267300.52;13087000AW0307;commune;2021-09-16
13087_xxxx_00500;b745cbaf-5d3a-4236-8baf-79763e462943;fdc64fc5-4249-47ee-853a-28621b4f6e8d;af8feb0c-6d63-476d-9708-2a6aa9ad7612;Rue Joseph Donati;;500;;1;13087;Rousset;délivrance postale;5.60802;43.486663;911025.18;6268771.25;13087000AH0626|13087000AH0606|13087000AH0628|13087000AH0603|13087000AH0627|13087000AH0604;commune;2024-04-18
13087_xxxx_00500;b745cbaf-5d3a-4236-8baf-79763e462943;eb8f5a11-8886-4570-aea6-b7256e5aa265;a8e207a6-24dc-4fc2-b5e5-91d87516ec09;Chemin du Bon Lazare;;500;;0;13087;Rousset;entrée;5.6049;43.49444;910744.29;6269626.85;13087000AK0245;commune;2024-08-01
13087_xxxx_00500;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;b275c2a3-b026-426d-a13f-e815374e172f;Chemin de Campbernard;;500;;1;13087;Rousset;entrée;5.609795;43.48289;911182.6;6268356.86;13087000AH0503;commune;2021-09-16
13087_xxxx_00501;b745cbaf-5d3a-4236-8baf-79763e462943;4f7f8647-297c-4623-acaf-d6a17f3098e0;fdc9aadd-c74a-4fbf-84a4-33a0f4d04a83;Chemin du Défend;;501;;1;13087;Rousset;délivrance postale;5.631078;43.474097;912936.73;6267437.22;13087000AS0213|13087000AS0431;commune;2021-09-16
13087_xxxx_00501;b745cbaf-5d3a-4236-8baf-79763e462943;28721dd5-ef77-42ee-97b3-93a6a82f041f;a778ac42-3541-462b-9d57-898449d56428;Chemin des Prés;;501;;1;13087;Rousset;entrée;5.635009;43.492169;913187.74;6269455.36;13087000AM0140;commune;2021-12-28
13087_xxxx_00507;b745cbaf-5d3a-4236-8baf-79763e462943;b122481a-eb92-400a-a77c-170444638f44;b4a36b49-d8cd-4e64-ae13-c9c04908fe11;Chemin de Saint Privat;;507;;1;13087;Rousset;délivrance postale;5.633501;43.483711;913097.12;6268511.75;13087000AO0050;commune;2021-09-16
13087_xxxx_00513;b745cbaf-5d3a-4236-8baf-79763e462943;b122481a-eb92-400a-a77c-170444638f44;65b06f07-5a97-424f-bb92-59f67bccc2cc;Chemin de Saint Privat;;513;;1;13087;Rousset;entrée;5.633589;43.483708;913104.25;6268511.66;13087000AO0512;commune;2021-09-16
13087_xxxx_00515;b745cbaf-5d3a-4236-8baf-79763e462943;c5eb383f-63db-4831-aacf-bbe2cf9028fc;4f3db081-c58e-41d2-9464-c33f66ccd7fb;Chemin des Estageons;;515;;0;13087;Rousset;entrée;5.634917;43.487129;913199.02;6268895.25;13087000AO0568;commune;2024-07-29
13087_xxxx_00515;b745cbaf-5d3a-4236-8baf-79763e462943;c5eb383f-63db-4831-aacf-bbe2cf9028fc;4f3db081-c58e-41d2-9464-c33f66ccd7fb;Chemin des Estageons;;515;;0;13087;Rousset;délivrance postale;5.638329;43.487488;913473.66;6268944.33;13087000AO0568;commune;2024-07-29
13087_xxxx_00525;b745cbaf-5d3a-4236-8baf-79763e462943;805af817-8155-4a96-9b6f-aba4da860a99;47007cf7-3e41-420f-99b8-a5770f7128bb;Chemin de Galinet;;525;;1;13087;Rousset;entrée;5.654447;43.470988;914838.92;6267155.14;13087000AR0334;commune;2021-09-16
13087_xxxx_00525;b745cbaf-5d3a-4236-8baf-79763e462943;13648146-61fe-4251-bff3-60fb8159b8a4;32ce7e6e-3d77-4e65-978e-3562ad9aa5a0;Carraire de Saint Privat;;525;;1;13087;Rousset;entrée;5.642458;43.482883;913824.71;6268443.99;13087000AO0194|13087000AO0196|13087000AO0193|13087000AO0195|13087000AO0197;commune;2021-09-16
13087_xxxx_00529;b745cbaf-5d3a-4236-8baf-79763e462943;9b595188-a7d2-4fc0-a0d0-02da7424f9b3;e971c6c9-d052-45a6-b84f-e6a765526dd2;Chemin de Saint Marc;;529;;1;13087;Rousset;entrée;5.621063;43.487251;912077.99;6268871.5;13087000AE0516|13087000AE0486|13087000AE0216|13087000AE0236|13087000AE0487;commune;2021-09-30
13087_xxxx_00530;b745cbaf-5d3a-4236-8baf-79763e462943;a9c6e900-a8b0-4273-9d77-c0e41f80f165;979d958e-1b8d-4127-9b69-e48fa48f80fb;Chemin de Chastre;;530;;0;13087;Rousset;entrée;5.646155;43.494396;914080.9;6269732.9;13087000AN0243;commune;2024-07-31
13087_xxxx_00530;b745cbaf-5d3a-4236-8baf-79763e462943;a9c6e900-a8b0-4273-9d77-c0e41f80f165;979d958e-1b8d-4127-9b69-e48fa48f80fb;Chemin de Chastre;;530;;0;13087;Rousset;bâtiment;5.647448;43.495161;914182.61;6269821.43;13087000AN0243;commune;2024-07-31
13087_xxxx_00535;b745cbaf-5d3a-4236-8baf-79763e462943;f68c4098-07d5-4c13-adb1-b3ef5926aa24;cda5a43e-5d5b-408f-8e9a-83c703edb7e7;Avenue Olivier Perroy;;535;;1;13087;Rousset;entrée;5.606755;43.469277;910986.64;6266836.51;;commune;2021-03-31
13087_xxxx_00541;b745cbaf-5d3a-4236-8baf-79763e462943;13648146-61fe-4251-bff3-60fb8159b8a4;de1fa7cc-3076-4c9a-8d0f-a790228c1d65;Carraire de Saint Privat;;541;;1;13087;Rousset;délivrance postale;5.642627;43.482813;913838.64;6268436.67;13087000AO0586|13087000AO0587|13087000AO0519;commune;2021-09-16
13087_xxxx_00542;b745cbaf-5d3a-4236-8baf-79763e462943;b635b229-750c-494a-8232-0bbd292fed58;22cb522e-54ca-4e15-be62-b46d57a2ad38;Chemin de la Pierre du Moulin;;542;;0;13087;Rousset;entrée;5.631471;43.497521;912881.75;6270040.35;13087000AM0236|13087000AM0234|13087000AM0235|13087000AM0237;commune;2024-07-30
13087_xxxx_00542;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;a9341741-395a-4a08-88ad-c8eca95ef525;Chemin de Campbernard;;542;;1;13087;Rousset;entrée;5.609258;43.482806;911139.47;6268346.09;13087000AH0371;commune;2021-09-16
13087_xxxx_00545;b745cbaf-5d3a-4236-8baf-79763e462943;b635b229-750c-494a-8232-0bbd292fed58;b2a12818-a9db-4c49-9f1d-e725b5917488;Chemin de la Pierre du Moulin;;545;;0;13087;Rousset;entrée;5.631452;43.497557;912880.11;6270044.28;13087000AM0092|13087000AM0093|13087000AM0094|13087000AM0095;commune;2024-07-30
13087_xxxx_00550;b745cbaf-5d3a-4236-8baf-79763e462943;f68c4098-07d5-4c13-adb1-b3ef5926aa24;13bddb92-a841-4834-a668-d9cd22c09ed8;Avenue Olivier Perroy;;550;;1;13087;Rousset;entrée;5.606559;43.469283;910970.77;6266836.62;;commune;2021-03-31
13087_xxxx_00555;b745cbaf-5d3a-4236-8baf-79763e462943;034f84df-84be-43e7-980c-c9357c2a7daf;242f487b-f08d-4694-b1ae-e8aacd7ddad4;Chemin du Vallon;;555;;1;13087;Rousset;entrée;5.630997;43.481372;912903.24;6268245.16;13087000AS0445;commune;2021-09-16
13087_xxxx_00555;b745cbaf-5d3a-4236-8baf-79763e462943;c5eb383f-63db-4831-aacf-bbe2cf9028fc;2ea7abd4-670b-49ef-ab0f-7a3c76011e5f;Chemin des Estageons;;555;;0;13087;Rousset;entrée;5.634467;43.487215;913162.24;6268903.59;13087000AO0567;commune;2024-07-29
13087_xxxx_00555;b745cbaf-5d3a-4236-8baf-79763e462943;c5eb383f-63db-4831-aacf-bbe2cf9028fc;2ea7abd4-670b-49ef-ab0f-7a3c76011e5f;Chemin des Estageons;;555;;0;13087;Rousset;délivrance postale;5.638315;43.487511;913472.37;6268946.88;13087000AO0567;commune;2024-07-29
13087_xxxx_00565;b745cbaf-5d3a-4236-8baf-79763e462943;323bb83b-3c1f-454e-bb2b-76efddcc71a3;aab908c4-32ec-47b7-b63a-edfc57cfe30c;Chemin de Coutaou à Galinet;;565;;1;13087;Rousset;entrée;5.644064;43.484738;913947.69;6268654.38;13087000AP0359;commune;2021-12-28
13087_xxxx_00569;b745cbaf-5d3a-4236-8baf-79763e462943;9b595188-a7d2-4fc0-a0d0-02da7424f9b3;6ece69ad-31d2-42ed-8523-eee3f602803c;Chemin de Saint Marc;;569;;1;13087;Rousset;entrée;5.621096;43.487629;912079.29;6268913.63;13087000AE0517|13087000AE0374|13087000AE0373|13087000AE0372|13087000AE0371|13087000AE0513|13087000AE0514|13087000AE0515;commune;2021-09-30
13087_xxxx_00580;b745cbaf-5d3a-4236-8baf-79763e462943;486828c1-dc58-429b-bfbd-6d7113cbcda5;e68da90e-33ac-4469-92c4-4fac0037ce99;Chemin des Ravines;;580;;1;13087;Rousset;entrée;5.621253;43.492324;912074.65;6269435.63;13087000AI0470|13087000AI0180|13087000AI0178|13087000AI0477;commune;2024-08-01
13087_xxxx_00583;b745cbaf-5d3a-4236-8baf-79763e462943;fd357b17-e728-475c-952d-c15637b3aaaa;d6cf3516-fbf2-412a-81ae-6de3deb5d00f;Avenue Georges Vacher;;583;;1;13087;Rousset;entrée;5.613002;43.467665;911497.98;6266674.12;;commune;2021-03-31
13087_xxxx_00583;b745cbaf-5d3a-4236-8baf-79763e462943;b122481a-eb92-400a-a77c-170444638f44;5535936d-3fb8-4e3f-a5c9-fab051f28920;Chemin de Saint Privat;;583;;1;13087;Rousset;délivrance postale;5.63443;43.483703;913172.29;6268513.37;13087000AO0466|13087000AO0469|13087000AO0470;commune;2021-09-16
13087_xxxx_00586;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;69f72841-c9ee-458a-a19c-86d661b3b790;Chemin de Campbernard;;586;;1;13087;Rousset;délivrance postale;5.608755;43.482722;911099.09;6268335.42;13087000AH0318;commune;2021-09-16
13087_xxxx_00589;b745cbaf-5d3a-4236-8baf-79763e462943;7bc5fe6c-d33b-4d7c-bf73-483c572856f7;6330ada8-9bdb-4645-ab92-3f8b98458d2e;Chemin du Lapin;;589;;1;13087;Rousset;entrée;5.608725;43.48302;911095.57;6268368.44;13087000AH0373;commune;2021-09-16
13087_xxxx_00604;b745cbaf-5d3a-4236-8baf-79763e462943;034f84df-84be-43e7-980c-c9357c2a7daf;33c88249-8f95-4096-9d25-a53eabacfcf1;Chemin du Vallon;;604;;1;13087;Rousset;entrée;5.631578;43.481481;912949.83;6268258.84;13087000AS0179;commune;2021-09-16
13087_xxxx_00605;b745cbaf-5d3a-4236-8baf-79763e462943;323bb83b-3c1f-454e-bb2b-76efddcc71a3;7d0e7468-69d0-4ed6-b88b-f8155f0e5bf0;Chemin de Coutaou à Galinet;;605;;1;13087;Rousset;délivrance postale;5.644098;43.484384;913951.82;6268615.21;13087000AP0044;commune;2021-12-28
13087_xxxx_00605;b745cbaf-5d3a-4236-8baf-79763e462943;323bb83b-3c1f-454e-bb2b-76efddcc71a3;7d0e7468-69d0-4ed6-b88b-f8155f0e5bf0;Chemin de Coutaou à Galinet;;605;;1;13087;Rousset;entrée;5.647789;43.484898;914248.38;6268682.24;13087000AP0044;commune;2021-12-28
13087_xxxx_00605;b745cbaf-5d3a-4236-8baf-79763e462943;f68c4098-07d5-4c13-adb1-b3ef5926aa24;6b5a3226-cffb-4fa3-a38d-cfe6dcf2084c;Avenue Olivier Perroy;;605;;1;13087;Rousset;entrée;5.60582;43.469417;910910.47;6266849.55;;commune;2021-03-31
13087_xxxx_00606;b745cbaf-5d3a-4236-8baf-79763e462943;034f84df-84be-43e7-980c-c9357c2a7daf;924fe741-d209-4217-81c9-87b70e01826a;Chemin du Vallon;;606;;1;13087;Rousset;entrée;5.631688;43.481475;912958.75;6268258.47;13087000AS0179;commune;2021-09-16
13087_xxxx_00609;b745cbaf-5d3a-4236-8baf-79763e462943;5ec337ea-3f42-42dc-9958-0c7159a1f23e;64402044-59c2-47bc-bb87-5509a4c8323d;Avenue de la Bégude;;609;;1;13087;Rousset;entrée;5.629269;43.488116;912738.5;6268989.63;13087000AE0406|13087000AE0405;commune;2021-09-16
13087_xxxx_00615;b745cbaf-5d3a-4236-8baf-79763e462943;eb8f5a11-8886-4570-aea6-b7256e5aa265;ad6b7893-e069-426b-b4b1-87724b82dbb7;Chemin du Bon Lazare;;615;;0;13087;Rousset;entrée;5.600757;43.494439;910409.26;6269615.74;13087000AI0385;commune;2024-08-01
13087_xxxx_00620;b745cbaf-5d3a-4236-8baf-79763e462943;439876e5-67c8-40f2-afc5-376632f3edf8;679a916e-5331-4877-8081-7b06045f66e2;Chemin de Favary;;620;;0;13087;Rousset;entrée;5.593838;43.473255;909927.03;6267243.96;13087000AX0292;commune;2024-01-16
13087_xxxx_00620;b745cbaf-5d3a-4236-8baf-79763e462943;44ab44ea-9aa7-4f86-968e-2ca270b54ad4;b63bf66f-da39-456f-baf4-a713a7f947c5;Chemin de Campbernard;;620;;1;13087;Rousset;entrée;5.608371;43.482677;911068.19;6268329.39;13087000AH0380|13087000AH0321;commune;2021-09-16
13087_xxxx_00620;b745cbaf-5d3a-4236-8baf-79763e462943;a81aeb2b-da6b-46cd-aff9-68f043934566;20306b01-08fe-4fab-94dc-37905416d62d;Chemin de Figuière;;620;;1;13087;Rousset;entrée;5.6547;43.478716;914830.54;6268014.3;13087000AR0062|13087000AR0061;commune;2021-12-30
13087_xxxx_00630;b745cbaf-5d3a-4236-8baf-79763e462943;fd357b17-e728-475c-952d-c15637b3aaaa;ee843504-87f8-48a9-bfe5-dc2bb747252e;Avenue Georges Vacher;;630;;1;13087;Rousset;entrée;5.612789;43.467389;911481.75;6266642.89;;commune;2021-03-31
